\xe5\xb0\x9a\xe6\x96\xb9\xe5\x8a\x8d\xe6\x93\x8a\xe6\x96\xb0\xe6\x98\x9f\xe8\xb3\xbd2022 (\xe9\xa4\xa8\xe5\x85\xa7\xe8\xb3\xbd):    October 4, 2022
110\xe5\xb9\xb4\xe5\x85\xa8\xe5\x9c\x8b\xe4\xb8\xad\xe7\xad\x89\xe5\xad\xb8\xe6\xa0\xa1\xe9\x81\x8b\xe5\x8b\x95\xe6\x9c\x83:    April 17, 2021 - April 21, 2021
Fencing North U15 & U17:    April 17, 2021
Cupa Romaniei spada masculin si feminin:    April 17, 2021 - April 18, 2021
Badminton County Championship 2021:    April 17, 2021
QFA Open Circuit #1 Women's Epee:    April 17, 2021
April NAC:    April 16, 2021 - April 19, 2021
Manchen Friday Night "U" Saber:    April 16, 2021
Freehold Fencing's E & Under Foil:    April 16, 2021
OFICJALNY TURNIEJ KONTROLNY W SZABLI:    April 12, 2021
Test:    April 12, 2021
Veterans' State Competition 1:    April 11, 2021
INTERNATIONAL TEST EVENT:    April 11, 2021
WAY Foil Y8, 10, 12, 14 + Mixed Open:    April 11, 2021
IN HOUSE Comp/Elite Foil:    April 11, 2021
MISTRZOSTWA  POLSKI  JUNIOR\xc3\x93W SZABLA K/M:    April 10, 2021 - April 11, 2021
Rockland Fencers Club  RJCC Reg Opens 2/20:    April 10, 2021 - April 12, 2021
11th Annual Tony Kestler Youth Foil/Epee @Freehold:    April 10, 2021
Boston Fencing Club ROC - Reg Opens 3/20:    April 10, 2021 - April 11, 2021
Morehouse Saber Youth Cup #2 (Port Chester):    April 10, 2021
Walk N Roll Open Epee @ DFC:    April 10, 2021
Daugherty Youth Cup SYC, RJCC, ROC & VET - Reg Opens 1/4:    April 9, 2021 - April 11, 2021
GALA MISTRZY\xc5\x83 FLORETU:    April 9, 2021
Freehold Fencing's E & Under Epee:    April 9, 2021
Gold Fencing Club April \xe9\x87\x91\xe5\x87\xbb\xe5\x89\x914\xe6\x9c\x88\xe8\xb5\x9b:    April 9, 2021
Manchen Friday Night Senior Foil Open:    April 9, 2021
J & C Thailand Fencing Championships 2021:    April 8, 2021 - April 11, 2021
\xe0\xb9\x80\xe0\xb8\xa2\xe0\xb8\xb2\xe0\xb8\xa7\xe0\xb8\x8a\xe0\xb8\x99\xe0\xb8\x8a\xe0\xb8\xb4\xe0\xb8\x87\xe0\xb9\x81\xe0\xb8\x8a\xe0\xb8\xa1\xe0\xb8\x9b\xe0\xb9\x8c\xe0\xb8\x9b\xe0\xb8\xa3\xe0\xb8\xb0\xe0\xb9\x80\xe0\xb8\x97\xe0\xb8\xa8\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 2564:    April 8, 2021 - April 11, 2021
FencingLab \xe5\x8a\x8d\xe8\x96\x88\xe5\xbe\xa9\xe6\xb4\xbb\xe7\xaf\x80\xe5\x8a\x8d\xe6\x93\x8a\xe6\xaf\x94\xe8\xb3\xbd:    April 6, 2021
FencingLab Easter Fencing Tournament:    April 6, 2021
Young Cadet Fencing Competition, SAMS 2020:    April 5, 2021 - April 6, 2021
FSA\xe8\x86\xa0\xe5\x8a\x8d\xe8\x8a\xb1\xe5\x8a\x8d\xe6\xaf\x94\xe8\xb3\xbd2021:    April 5, 2021
2021\xe5\xb9\xb4\xe7\xac\xac\xe4\xb8\x89\xe5\xb1\x86\xe8\x8f\xaf\xe5\xa4\x8f\xe7\x9b\x83\xe5\x85\xa8\xe5\x9c\x8b\xe9\x95\xb7\xe9\x9d\x92\xe6\x93\x8a\xe5\x8a\x8d\xe7\xa9\x8d\xe5\x88\x86\xe8\xb3\xbd:    April 3, 2021 - April 4, 2021
American Challenge RYC/RJCC Reg Opens 1/15:    April 3, 2021 - April 4, 2021
Magic City April RYC & RJCC:    April 3, 2021 - April 4, 2021
Junior-Cadet World Championships Cairo 2021:    April 3, 2021 - April 11, 2021
NZ University Games:    April 3, 2021 - April 4, 2021
Magic City April RYC & RJCC Reg Opens 2/1:    April 3, 2021 - April 4, 2021
The Austin Challenge SYC & RCC - Reg Re-Open 1/18:    April 3, 2021 - April 5, 2021
TFC SpringFest RJCC Reg Opens 3/15:    April 3, 2021 - April 4, 2021
2021\xe7\xac\xac\xe4\xb8\x80\xe6\xac\xa1\xe5\x90\x88\xe8\xb1\x90\xe7\x9b\x83\xe5\x85\xa8\xe5\x9c\x8b\xe5\x85\x92\xe7\xab\xa5\xe5\xb0\x91\xe5\xb9\xb4\xe6\x93\x8a\xe5\x8a\x8d\xe7\xa9\x8d\xe5\x88\x86\xe8\xb3\xbd:    April 2, 2021 - April 4, 2021
Blazing Star Fencing Allstar Invitational 2021:    April 2, 2021 - April 5, 2021
Secondary Schools Beginners:    March 28, 2021
Freehold Fencing's Open Foil:    March 28, 2021
Fairfax Challenge Spring RJCC/RYC Reg Opens 12/1:    March 27, 2021 - March 28, 2021
CUPA ROMANIEI SABIE SENIORI:    March 27, 2021 - March 28, 2021
2021\xe7\xac\xac\xe5\x8d\x81\xe4\xb9\x9d\xe5\xb1\x86\xe6\x9d\xb1\xe5\x90\xb3\xe7\x9b\x83\xe5\x85\xa8\xe5\x9c\x8b\xe6\x96\xb0\xe7\x94\x9f\xe6\x93\x8a\xe5\x8a\x8d\xe9\x82\x80\xe8\xab\x8b\xe8\xb3\xbd:    March 27, 2021 - March 28, 2021
V PUCHAR POLSKI SENIOR\xc3\x93W W SZABLI:    March 27, 2021
Chicago RYC & RJCC:    March 27, 2021 - March 28, 2021
Wang Memorial Div 1A, Div 2 ROC - Reg Opens 2/16:    March 27, 2021 - March 28, 2021
RCFC In-House Junior/Senior Tournament:    March 27, 2021 - March 28, 2021
GHSFL Fun Team Tournament:    March 27, 2021
Olympia FC Spring\xc3\xb0\xc2\x9f\xc2\x8c\xc2\xb9 Senior Open:    March 27, 2021 - March 28, 2021
TMFC - Open & Cadet Foil:    March 27, 2021 - March 28, 2021
Wang Memorial Div 1A, Div 2 ROC - Reg Opens 2/16:    March 27, 2021 - March 28, 2021
Freehold Fencing's Div3 Foil:    March 26, 2021
Boston Fencing Club SYC Reg Opens 3/1:    March 26, 2021 - March 29, 2021
Novice & B-Grade Round 1:    March 26, 2021
2021 NCAA Championships:    March 25, 2021 - March 28, 2021
22nd SUB JUNIOR NATIONAL FENCING CHAMPIONSHIP:    March 24, 2021 - March 26, 2021
PDX Fencing:    March 23, 2021 - March 26, 2021
WAY Epic Epee: Men's A4 cometh & Women's Div 3:    March 21, 2021
Manhattan Fencing Center Youth Saber Liberty Cup:    March 21, 2021
Manhattan Fencing Center Youth Saber Liberty Cup:    March 21, 2021
Open Foil State Competition:    March 21, 2021
FencingSA Open & Veteran Events:    March 21, 2021
RFC House Cup #7:    March 21, 2021
RFC Unclassified Open, Women's Open and Mixed Open:    March 21, 2021
Cupa Romaniei floreta feminin:    March 21, 2021
BCAF Members Only Y12 and under Mixed Foil:    March 21, 2021
Ongley Memorial:    March 20, 2021
Mid South U15 & U17 Champs 2021:    March 20, 2021 - March 21, 2021
2021 Macau Fencing Ranking Tournament:    March 20, 2021 - March 21, 2021
RCFC In-House Youth Tournament:    March 20, 2021 - March 21, 2021
CUPA ASCEND NETSOLUTIONS:    March 20, 2021
Namibian Circuit 1:    March 20, 2021
\xe9\x87\x91\xe5\x87\xbb\xe5\x89\x91\xe4\xb8\x89\xe6\x9c\x88\xe8\xb5\x9b Gold Fencing Club March #2:    March 19, 2021
Campionat National Cadeti si Juniori spada:    March 17, 2021 - March 20, 2021
Kids Fencing Tournament 2021:    March 14, 2021
Autumn Cup 2021:    March 14, 2021
U15/U17/U20 State Competition:    March 14, 2021
FencingSA U11, U13 U15:    March 14, 2021
WAY Foil Y8, 10, 12, 14 + Mixed Open:    March 14, 2021
Freehold Fencing's Youth Foil/Epee:    March 14, 2021
BCAF Members Only Senior Mixed Foil:    March 14, 2021
Morehouse Saber Unrated/Div 2 (Manhattan):    March 14, 2021
Indywidualne i Dru\xc5\xbcynowe Mistrzostwa Polski Junior\xc3\xb3w Szpada:    March 13, 2021 - March 14, 2021
GLHSFC Championships:    March 13, 2021
Mistrzostwa Polski junior\xc3\xb3w we florecie:    March 13, 2021 - March 14, 2021
110\xe5\xb9\xb4\xe8\x87\xba\xe5\x8c\x97\xe5\xb8\x82\xe9\x9d\x92\xe5\xb9\xb4\xe7\x9b\x83\xe5\x85\xa8\xe5\x9c\x8b\xe6\x93\x8a\xe5\x8a\x8d\xe9\x8c\xa6\xe6\xa8\x99\xe8\xb3\xbd:    March 13, 2021 - March 14, 2021
Tuatahi Epee Club Competition:    March 13, 2021
The Durkan Rooster RYC Reg Opens 1/4:    March 13, 2021 - March 14, 2021
Dynamo Classic Spring:    March 13, 2021 - March 14, 2021
Dunwoody Open:    March 13, 2021
Morehouse Division 2 Foil:    March 13, 2021 - March 14, 2021
ROC of the Rockies | D1A, DV2 & VET - Reg Opens 2/19:    March 12, 2021 - March 14, 2021
Freehold Fencing's Div3 Epee:    March 12, 2021
\xe9\x87\x91\xe5\x87\xbb\xe5\x89\x91\xe4\xb8\x89\xe6\x9c\x88\xe8\xb5\x9b Gold Fencing Club March #1:    March 12, 2021
Campionatul National Cadeti si Juniori floreta:    March 10, 2021 - March 13, 2021
\xd0\xa2\xd1\x83\xd1\x80\xd0\xbd\xd1\x96\xd1\x80 \xd0\xbf\xd0\xb0\xd0\xbc'\xd1\x8f\xd1\x82\xd1\x96 \xd0\x9a\xd0\xbe\xd0\xbb\xd1\x87\xd0\xb8\xd0\xbd\xd1\x81\xd1\x8c\xd0\xba\xd0\xbe\xd0\xb3\xd0\xbe:    March 8, 2021
NEUSFA Jack Norton Hangover Open WF:    March 7, 2021
Mistrzostwa \xc5\x9al\xc4\x85ska Junior\xc3\xb3w w szpadzie:    March 7, 2021
Schools' League Foil Competition:    March 7, 2021
Freehold Fencing's Div2 Epee:    March 7, 2021
Cobra Club Tournament:    March 7, 2021
Manhattan Fencing Center Youth Foil Liberty Cup:    March 7, 2021
D'Artagnan's Challenge Series 4A (Y12 Epee):    March 7, 2021
Tournoi de s\xc3\xa9lection et de qualification:    March 6, 2021 - March 7, 2021
NEUSFA Jack Norton Hangover Open:    March 6, 2021 - March 7, 2021
2021\xe7\x9c\x8c\xe9\xab\x98\xe6\xa0\xa1\xe9\x81\xb8\xe6\x89\x8b\xe6\xa8\xa9:    March 6, 2021
GHSFL Team Championship:    March 6, 2021
Dynamo Challenge:    March 6, 2021
Morehouse D3 Saber:    March 6, 2021
2nd Annual Vegas RYC and RJC - Epee Only Reg Opens 2/11:    March 5, 2021 - March 7, 2021
110\xe5\xb9\xb4\xe5\x85\xa8\xe5\x9c\x8b\xe9\x9d\x92\xe5\xb9\xb4\xe6\x9a\xa8\xe9\x9d\x92\xe5\xb0\x91\xe5\xb9\xb4\xe7\xac\xac\xe4\xb8\x80\xe6\xac\xa1\xe6\x93\x8a\xe5\x8a\x8d\xe9\x8c\xa6\xe6\xa8\x99\xe8\xb3\xbd:    March 5, 2021 - March 7, 2021
2021 ACT State Championship:    March 5, 2021 - March 7, 2021
THE ORLANDO CHALLENGE RYC/RJCC 2021 Reg Open 10/10:    March 5, 2021 - March 7, 2021
Texas Clash in Dallas RYC Reg Open 9/16:    March 5, 2021 - March 7, 2021
CAMPIONAT NATIONAL SABIE Cadeti/Juniori:    March 3, 2021 - March 6, 2021
Puchar Polski Junior\xc3\xb3w w szabli kobiet i m\xc4\x99\xc5\xbcczyn:    February 28, 2021
U15/U17/U20 State Foil Competition:    February 28, 2021
FencingSA Open & Veteran:    February 28, 2021
RFC U Open Foil E/under Sabre, Mixed/ Women's Open:    February 28, 2021
Nowy turniej:    February 28, 2021
Drzavno prvenstvo za juniori:    February 28, 2021
AAU Youth/Senior Fencing 2021 Winter Fence Off!!:    February 28, 2021
Warszawska Olimpiada M\xc5\x82odzie\xc5\xbcy Szabla kobiet i m\xc4\x99\xc5\xbcczyzn:    February 27, 2021
2021 KYIV CUP:    February 27, 2021
2021 ACC Championships:    February 27, 2021 - February 28, 2021
W Dawn Tournament:    February 27, 2021
2021 Singapore Senior Championships:    February 27, 2021 - February 28, 2021
Muszkieter Trophy:    February 27, 2021 - February 28, 2021
IV PUCHAR POLSKI SENIOR\xc3\x93W WE FLORECIE:    February 27, 2021
The Durkan Rooster Div 1A ROC Reg Opens 12/1:    February 27, 2021 - February 28, 2021
Turniej kontrolny klubu d'Artagnan Ursyn\xc3\xb3w:    February 27, 2021
GHSFL Individual Championship:    February 27, 2021
2021 Inaugural AAU National HS Fencing Tournament:    February 27, 2021 - February 28, 2021
Morehouse Saber Youth Cup - Y10, Y12 and Y14:    February 27, 2021
Elshohadaa Cup:    February 25, 2021 - February 27, 2021
test:    February 25, 2021
Campionat National Spada Seniori:    February 24, 2021 - February 25, 2021
MK Fencing Academy Adults Epee Cup 2:    February 22, 2021 - March 1, 2021
Phoenix Cup:    February 21, 2021
Feb 2021 Sanctioned Senior Epee Open at LIFC:    February 21, 2021
WAY Epee: Men's A2 possible:    February 21, 2021
Dnipro Cup 2021:    February 21, 2021
February 2021 North Texas Sabre Practice Event:    February 21, 2021
AIC Challenge 3:    February 21, 2021
D'Artagnan's Challenge \xc3\xb0\xc2\x9f\xc2\xa4\xc2\xba Series 4B (Y14 Epee):    February 21, 2021
IV PUCHAR POLSKI SENIOR\xc3\x93W szabla kobiet i m\xc4\x99\xc5\xbcczyzn:    February 20, 2021
IV PUCHAR POLSKI SENIOR\xc3\x93W szabla kobiet i m\xc4\x99\xc5\xbcczyzn:    February 20, 2021
Haapsalu Cup 2021:    February 20, 2021
\xe6\xa0\xa1\xe5\x86\x85\xe9\x81\xb8:    February 20, 2021
CAMPIONAT NATIONAL FLORETA SENIORI:    February 19, 2021 - February 20, 2021
Spa\xc5\x82a turniej kontrolny:    February 19, 2021
Egypt's Cup Under 20:    February 18, 2021 - February 20, 2021
CAMPIONAT NATIONAL SABIE:    February 14, 2021 - February 17, 2021
CAMPIONAT NATIONAL SABIE SENIORI:    February 14, 2021 - February 17, 2021
Bubble Ensemble 2021:    February 14, 2021
210214 Drzavno prvenstvo za pioneri i kadeti:    February 14, 2021
Olympia FC Valentines\xc3\xa2\xc2\x9d\xc2\xa4 Senior Open:    February 13, 2021 - February 14, 2021
GHSFL Round 4a:    February 13, 2021
Egyptian Cup (3) Cadet:    February 11, 2021 - February 13, 2021
Test Tourney 02082021:    February 8, 2021
III Puchar Polski Junior\xc3\xb3w we florecie kobiet i m\xc4\x99\xc5\xbcczyzn:    February 7, 2021
AIC Challenge 1:    February 7, 2021
MK Fencing Academy Junior Epee Cup 2:    February 6, 2021
II PUCHAR POLSKI JUNIOR\xc3\x93W szabla kobiet i m\xc4\x99\xc5\xbcczyzn:    February 6, 2021
2021 Singapore Senior Tournament:    February 6, 2021 - February 7, 2021
III Puchar Polski Junior\xc3\xb3w w szpadzie:    February 6, 2021 - February 7, 2021
2021\xe5\xb9\xb4\xe5\x85\xa8\xe6\xbe\xb3\xe9\x9d\x92\xe5\xb0\x91\xe5\xb9\xb4\xe5\x8a\x8d\xe6\x93\x8a\xe9\x8c\xa6\xe6\xa8\x99\xe8\xb3\xbd:    February 6, 2021 - February 7, 2021
Reykjavik International Games 2021:    January 30, 2021
UAE Fencing Championship:    January 29, 2021 - January 30, 2021
\xd0\xa2\xd1\x83\xd1\x80\xd0\xbd\xd1\x96\xd1\x80 \xd1\x96\xd0\xbc\xd0\xb5\xd0\xbd\xd1\x96 \xd0\x9a\xd1\x80\xd1\x96\xd1\x81\xd1\x81\xd0\xb0 \xd0\x93.\xd0\xaf.:    January 29, 2021 - January 31, 2021
2021\xe5\xb9\xb4\xe4\xba\x9e\xe6\xb4\xb2\xe6\x93\x8a\xe5\x8a\x8d\xe9\x8c\xa6\xe6\xa8\x99\xe8\xb3\xbd\xe4\xbb\xa3\xe8\xa1\xa8\xe9\x9a\x8a\xe9\x81\xb4\xe9\x81\xb8:    January 24, 2021
D'Artagnan's Challenge Series 1C (Y10 Epee):    January 24, 2021
RFC Mixed Open, Women's Open, and House Cup #5:    January 24, 2021
D'Artagnan's Challenge Series 1C (Y10 Epee):    January 24, 2021
2021 SINGAPORE SENIOR CHALLENGE:    January 23, 2021 - January 24, 2021
III Puchar Polski Senior\xc3\xb3w w szpadzie:    January 23, 2021 - January 24, 2021
110\xe5\xb9\xb4\xe5\x85\xa8\xe5\x9c\x8b\xe9\x95\xb7\xe9\x9d\x92\xe7\xac\xac\xe4\xb8\x80\xe6\xac\xa1\xe6\x93\x8a\xe5\x8a\x8d\xe6\x8e\x92\xe5\x90\x8d\xe8\xb3\xbd:    January 22, 2021 - January 23, 2021
110\xe5\xb9\xb4\xe5\x85\xa8\xe5\x9c\x8b\xe5\xb0\x91\xe5\xb9\xb4\xe7\xac\xac\xe4\xb8\x80\xe6\xac\xa1\xe6\x93\x8a\xe5\x8a\x8d\xe9\x8c\xa6\xe6\xa8\x99\xe8\xb3\xbd:    January 22, 2021 - January 23, 2021
Cobra Club Tournament:    January 17, 2021
GHSFL Round 3a:    January 16, 2021
2021 Singapore Cadet Challenge:    January 15, 2021 - January 17, 2021
\xe6\x96\xb0\xe5\x8c\x97\xe5\xb8\x82109\xe5\xad\xb8\xe5\xb9\xb4\xe5\xba\xa6\xe6\x93\x8a\xe5\x8a\x8d\xe9\x8c\xa6\xe6\xa8\x99\xe8\xb3\xbd:    January 9, 2021 - January 11, 2021
II Puchar Polski Junior\xc3\xb3w m\xc5\x82odszych:    January 9, 2021 - January 10, 2021
Olympia FC Winter Senior Open:    January 9, 2021 - January 10, 2021
2021\xe9\x95\xbf\xe6\xb2\x99\xe5\x85\xb4\xe9\x9b\x85\xe6\xa0\xa1\xe9\x99\x85\xe5\x87\xbb\xe5\x89\x91\xe9\x82\x80\xe8\xaf\xb7\xe8\xb5\x9b:    January 9, 2021
2021  Singapore Junior Challenge:    January 8, 2021 - January 10, 2021
New Year 2021 SBSK Cup:    January 8, 2021
\xe8\x87\xba\xe5\x8c\x97\xe5\xb8\x82109\xe5\xb9\xb4\xe6\x95\x99\xe8\x82\xb2\xe7\x9b\x83\xe4\xb8\xad\xe5\xb0\x8f\xe5\xad\xb8\xe6\x93\x8a\xe5\x8a\x8d\xe9\x8c\xa6\xe6\xa8\x99\xe8\xb3\xbd:    January 7, 2021 - January 10, 2021
Egypt's Cup 3 Senior:    January 7, 2021 - January 9, 2021
\xe6\x96\xb0\xe6\xaf\x94\xe8\xb5\x9b:    January 6, 2021
\xe5\x8d\x97\xe6\x8a\x95\xe7\xb8\xa3110\xe5\xb9\xb4\xe4\xb8\xad\xe5\xb0\x8f\xe5\xad\xb8\xe8\x81\xaf\xe5\x90\x88\xe9\x81\x8b\xe5\x8b\x95\xe6\x9c\x83:    January 6, 2021 - January 8, 2021
\xe8\xb1\x86\xe3\x83\x95\xe3\x82\xa7\xe3\x83\xb3\xe3\x82\xb5\xe3\x83\xbcRYO\xe6\x9d\xaf2021:    January 4, 2021
\xe7\xac\xac24\xe5\xb1\x86\xe8\xbc\x94\xe5\xa4\xa7\xe7\x9b\x83\xe6\x93\x8a\xe5\x8a\x8d\xe9\x82\x80\xe8\xab\x8b\xe8\xb3\xbd:    January 2, 2021 - January 3, 2021
Aastal\xc3\xb5pu vehklemismaraton:    December 31, 2020
SBSK Cup old year 2020:    December 30, 2020
2021\xe5\xb9\xb4\xe4\xba\x9e\xe6\xb4\xb2\xe9\x9d\x92\xe5\xb9\xb4\xe6\x9a\xa8\xe9\x9d\x92\xe5\xb0\x91\xe5\xb9\xb4\xe6\x93\x8a\xe5\x8a\x8d\xe9\x8c\xa6\xe8\xb3\xbd\xe4\xbb\xa3\xe8\xa1\xa8\xe9\x9a\x8a\xe9\x81\xb8\xe6\x8b\x94:    December 26, 2020 - December 27, 2020
Egyptian Cup 2 Foil U15:    December 25, 2020
Egyptian Cup 2 Epee & Sabre U15:    December 24, 2020 - December 25, 2020
MK Fencing Academy Adults Epee Cup 1:    December 21, 2020
Renaissance Winter Open:    December 20, 2020
Puchar Ziem P\xc3\xb3\xc5\x82nocnych w Szermierce:    December 19, 2020 - December 20, 2020
2020\xe5\xb9\xb4\xe7\xac\xac\xe4\xba\x8c\xe6\xac\xa1\xe5\x90\x88\xe8\xb1\x90\xe7\x9b\x83\xe5\x85\xa8\xe5\x9c\x8b\xe5\x85\x92\xe7\xab\xa5\xe5\xb0\x91\xe5\xb9\xb4\xe6\x93\x8a\xe5\x8a\x8d\xe7\xa9\x8d\xe5\x88\x86\xe8\xb3\xbd:    December 19, 2020 - December 20, 2020
MK Fencing Academy Junior Epee Cup 1:    December 19, 2020
\xe7\xac\xac\xe4\xba\x8c\xe5\xb1\x86\xe5\x8f\xb0\xe7\x81\xa3\xe6\x93\x8a\xe5\x8a\x8d\xe5\xa4\xa7\xe5\xb8\xab\xe5\x85\xac\xe9\x96\x8b\xe8\xb3\xbd:    December 19, 2020 - December 20, 2020
Rybnik Cup:    December 19, 2020 - December 20, 2020
GHSFL Round 2a:    December 19, 2020
Egyptian Cup (2) Foil U13:    December 18, 2020
2020 Singapore Senior Nationals:    December 18, 2020 - December 20, 2020
Egyptian Cup (2)Epee&Sabre U13:    December 17, 2020 - December 18, 2020
Renaissance Foil House Cup #4:    December 13, 2020
Dynamo Winter Cup 2020:    December 13, 2020
Kup na Severna Makedonija:    December 13, 2020
D'Artagnan's Challenge Series 3A (Y12 Epee):    December 13, 2020
I Puchar Polski Junior\xc3\xb3w M\xc5\x82odszych:    December 12, 2020 - December 13, 2020
Vehklemiskoolitus ja turniir:    December 12, 2020
Morehouse Y12 and Y14 Youth Foil Cup:    December 12, 2020 - December 13, 2020
109\xe5\xb9\xb4\xe5\x85\xa8\xe5\x9c\x8b\xe7\xac\xac\xe4\xba\x8c\xe6\xac\xa1\xe9\x9d\x92\xe5\xb9\xb4\xe6\x9a\xa8\xe9\x9d\x92\xe5\xb0\x91\xe5\xb9\xb4\xe6\x93\x8a\xe5\x8a\x8d\xe9\x8c\xa6\xe6\xa8\x99\xe8\xb3\xbd:    December 11, 2020 - December 13, 2020
Egyptian Cup (2) Foil Senior:    December 11, 2020
2020 Singapore Junior Nationals:    December 11, 2020 - December 13, 2020
Egyptian Cup(2) Epee&Sabre Senior:    December 10, 2020 - December 11, 2020
Ogilvie Christmas Epee Teams Competition:    December 6, 2020
Kup na Makedonija:    December 6, 2020
Academy Sabre LPJS:    December 5, 2020
Bauble Ensemble - Experts:    December 5, 2020
Bauble Ensemble - Novices:    December 5, 2020
Puchar Burmistrza Pragi - Po\xc5\x82udnie:    December 5, 2020
Gwiazka ze szpad\xc4\x85:    December 5, 2020 - December 6, 2020
Texas Clash in Dallas RJCC #2 ME, MS, WS - Reg Opens 10/8:    December 5, 2020 - December 6, 2020
Dynamo Classic Winter:    December 5, 2020 - December 6, 2020
2020 Singapore Cadet Nationals:    December 4, 2020 - December 6, 2020
Republic Championship Teams Cadet & Junior:    December 4, 2020
RTK 22.15 vehklemisturniir:    December 4, 2020
\xe9\x9b\xa8\xe8\x8a\xb1\xe5\x8c\xba\xe7\xac\xac\xe5\x9b\x9b\xe5\xb1\x8a\xe4\xb8\xad\xe5\xb0\x8f\xe5\xad\xa6\xe7\x94\x9f\xe5\x87\xbb\xe5\x89\x91\xe6\xaf\x94\xe8\xb5\x9b:    December 3, 2020
II Puchar Polski Junior\xc3\xb3w w szabli kobiet i m\xc4\x99\xc5\xbcczyzn:    November 29, 2020
Freehold Fencing's Div2 and E & Under Epee:    November 29, 2020
109\xe5\xb9\xb4\xe5\xba\xa6\xe8\x87\xba\xe5\x8c\x97\xe5\xb8\x82\xe4\xb8\xad\xe6\xad\xa3\xe7\x9b\x83\xe6\x93\x8a\xe5\x8a\x8d\xe9\x8c\xa6\xe6\xa8\x99\xe8\xb3\xbd:    November 28, 2020 - November 29, 2020
XXII TURNIEJ \xe2\x80\x9eO PUCHAR URSYNOWA\xe2\x80\x9d:    November 28, 2020 - November 29, 2020
Texas Clash in Dallas RJCC #1 WE, MF, WF - Reg Opens 9/28:    November 28, 2020 - November 29, 2020
II Puchar Polski Junior\xc3\xb3w:    November 28, 2020 - November 29, 2020
NEUSFA - Turkey Open:    November 28, 2020 - November 29, 2020
2020\xe5\xb9\xb4\xe5\x85\xa8\xe6\xbe\xb3\xe5\x8a\x8d\xe6\x93\x8a\xe6\x8e\x92\xe5\x90\x8d\xe8\xb3\xbd-\xe7\xb8\xbd\xe6\xb1\xba\xe8\xb3\xbd:    November 28, 2020 - November 29, 2020
Renaissance Saber House Cup:    November 27, 2020
SKA epeeturniir:    November 27, 2020
The Fat Turkey Saber Tournament:    November 27, 2020
1. kolo Zagreba\xc4\x8dke lige u Velikom ma\xc4\x8du:    November 24, 2020
\xe6\xb7\xb1\xe6\xb0\xb4\xe5\x9f\x97\xe5\x8d\x80\xe5\x8a\x8d\xe6\x93\x8a\xe6\xaf\x94\xe8\xb3\xbd2020:    November 22, 2020
Olympia FC Turkey Stab Senior Open:    November 22, 2020
Leon Paul HK Junior Series 2020:    November 21, 2020 - December 19, 2020
XIX OTWARTE MISTRZOSTWA BYDGOSZCZY:    November 21, 2020
XIX OTWARTE MISTRZOSTWA BYDGOSZCZY:    November 21, 2020
Music City RYC/RJCC - Reg Opens 9/28:    November 21, 2020 - November 23, 2020
Bill Starr RYC Epee & Foil ONLY - Reg Opens 9/18:    November 21, 2020 - November 22, 2020
Music City RYC/RJCC - Reg Opens 9/28:    November 21, 2020 - November 23, 2020
109\xe5\xb9\xb4\xe5\x85\xa8\xe5\x9c\x8b\xe9\x95\xb7\xe9\x9d\x92\xe7\xac\xac\xe4\xba\x8c\xe6\xac\xa1\xe6\x93\x8a\xe5\x8a\x8d\xe6\x8e\x92\xe5\x90\x8d\xe8\xb3\xbd:    November 20, 2020 - November 21, 2020
SUNLY VEHKLEMIS\xc3\x95HTU:    November 20, 2020
Boston Fencing Club RYC #2 - Reg Opens 9/21:    November 20, 2020 - November 22, 2020
2020\xe5\xb9\xb4\xe7\xac\xac25\xe5\xb1\x86\xe8\x81\xaf\xe6\x96\xb0\xe7\x9b\x83\xe5\x85\xa8\xe5\x9c\x8b\xe6\x93\x8a\xe5\x8a\x8d\xe9\x8c\xa6\xe6\xa8\x99\xe8\xb3\xbd:    November 19, 2020 - November 21, 2020
Republic Junior Championship:    November 19, 2020 - November 21, 2020
New Tournament:    November 19, 2020
CEFC Final InterClub:    November 17, 2020
LEHK Age Group Fencing Competition 1115:    November 15, 2020
WAY Epic Epee: Men's A2 Push & Women's Open:    November 15, 2020
Cobra Youth Saber Sunday:    November 15, 2020
FencingSA Club Team Challenge:    November 15, 2020
Manhattan Fencing Center Youth Foil Liberty Cup:    November 15, 2020
Renaissance Foil House Cup #3:    November 15, 2020
Freehold Fencing's Youth Foil/Epee:    November 15, 2020
D'Artagnan's Challenge Series 3B (Y14 Epee):    November 15, 2020
\xe4\xbb\xa4\xe5\x92\x8c2\xe5\xb9\xb4\xe5\xba\xa6\xe9\x95\xb7\xe5\xb4\x8e\xe7\x9c\x8c\xe9\xab\x98\xe7\xad\x89\xe5\xad\xa6\xe6\xa0\xa1\xe6\x96\xb0\xe4\xba\xba\xe4\xbd\x93\xe8\x82\xb2\xe5\xa4\xa7\xe4\xbc\x9a\xe3\x83\x95\xe3\x82\xa7\xe3\x83\xb3\xe3\x82\xb7\xe3\x83\xb3\xe3\x82\xb0\xe7\xab\xb6\xe6\x8a\x80:    November 14, 2020 - November 22, 2020
Duel at Dallas Div1A/Div2/Vet ROC WE, MS, WS - Venue CEFC - Reg Opens 10/12:    November 14, 2020 - November 22, 2020
Eesti karikav\xc3\xb5istlused epees:    November 14, 2020
